timestamp,duration,protocol,service,flag,src_bytes,dst_bytes,count,srv_count,dst_host_count,dst_host_srv_count,src_ip,dst_ip,src_port,dst_port,label
2025-08-27 13:13:11.753234,0.8743922503157159,6,ftp,SF,1902.9646730995546,723.6510821381886,4,2,7,8,192.168.1.11,10.0.0.8,30158,53,Normal
2025-08-27 13:13:12.753234,0.04266754881605032,1,ftp,SF,53.48714013959861,1538.5601656182137,9,7,8,6,192.168.1.1,10.0.0.6,25245,67,Normal
2025-08-27 13:13:17.753234,0.44706069591730657,6,dhcp,SF,1580.906345345063,3.929555471014367,30,1,6,6,192.168.1.12,10.0.0.16,27913,22,DDoS
2025-08-27 13:13:17.753234,0.09229047259417983,6,https,SF,1887.0679948928985,475.05892809525676,2,4,8,4,192.168.1.19,10.0.0.1,3982,25,Normal
2025-08-27 13:13:19.753234,0.8135864910957501,17,dhcp,SF,143.99445718395958,594.3737965522065,6,3,11,5,192.168.1.31,10.0.0.8,10788,80,Normal
2025-08-27 13:13:26.753234,0.381846355200142,6,https,S2,221.60897670249318,56.49994834464951,4,4,10,4,192.168.1.28,10.0.0.6,16650,25,Normal
2025-08-27 13:13:47.753234,0.4205000295942462,17,http,SF,1476.0008928682184,976.2456375637174,2,2,10,2,203.0.113.9,192.168.1.17,51763,68,Normal
2025-08-27 13:14:04.753234,0.07417676933235473,6,ssh,RSTR,15.745025571985096,1763.6156421690082,7,3,12,6,192.168.1.5,10.0.0.7,57480,80,Normal
2025-08-27 13:14:10.753234,0.17557854389050495,6,dns,SF,481.52378273280533,56.26912058405605,8,2,8,7,203.0.113.69,192.168.1.25,9087,25,Normal
2025-08-27 13:14:13.753234,0.2885537311520423,6,dns,S0,55.32968336895407,10.983886068527829,8,3,11,3,192.168.1.20,10.0.0.16,4360,67,Normal
2025-08-27 13:14:15.753234,0.44086838195619543,6,dns,SF,724.3083934897951,6103.888739821133,5,2,9,5,192.168.1.16,10.0.0.7,48641,25,Normal
2025-08-27 13:14:17.753234,0.032930858295453475,6,smtp,SF,321.37478998350656,28.574287069556565,2,10,12,6,192.168.1.6,10.0.0.9,28733,44220,PortScan
2025-08-27 13:14:18.753234,0.983948765714327,1,http,SF,865.4835156983637,10.303475238015873,1,2,11,3,192.168.1.48,10.0.0.17,21494,53,Normal
2025-08-27 13:14:30.753234,0.6627849072137675,6,ftp,S0,63.40358007808076,220.63638130569197,5,3,10,5,192.168.1.17,10.0.0.15,64527,53,Normal
2025-08-27 13:14:31.753234,0.0945565140348294,17,ftp,REJ,35.89581196559341,1.5972133944365536,4,1,6,4,192.168.1.20,10.0.0.5,51847,443,Normal
2025-08-27 13:14:34.753234,0.519075571156965,6,ssh,S1,148.85876782149086,174.41078322444702,3,3,9,4,192.168.1.21,10.0.0.9,3668,67,Normal
2025-08-27 13:14:36.753234,0.21914502910590442,17,dhcp,SF,46.43984063081555,790.9335886991295,6,3,13,4,192.168.1.2,10.0.0.6,30156,21,Normal
2025-08-27 13:14:41.753234,0.18586112513937908,6,http,SF,42.16289451029047,48.6191402615711,7,1,12,6,203.0.113.29,192.168.1.33,51403,22,Normal
2025-08-27 13:14:53.753234,0.11325319766056757,6,smtp,SF,36.487282335273896,428.00587030056835,8,5,11,3,192.168.1.15,10.0.0.12,40821,25,Normal
2025-08-27 13:14:54.753234,0.2609428168891923,6,http,SF,526.6475894846636,387.60984366585296,5,0,10,9,203.0.113.69,192.168.1.48,32892,80,Normal
2025-08-27 13:14:58.753234,0.39267681873476107,6,http,SF,7379.402785893303,408.0937074656703,3,2,12,3,192.168.1.49,10.0.0.14,11438,53,Normal
2025-08-27 13:15:05.753234,0.15876455650272156,6,ssh,RSTR,724.6136408908475,66.20369866311452,7,1,11,7,192.168.1.32,10.0.0.16,39317,68,Normal
2025-08-27 13:15:13.753234,0.2976432623128873,6,smtp,SF,602.9659354766092,160.06511982932113,7,3,16,12,192.168.1.14,10.0.0.3,27967,25,Normal
2025-08-27 13:15:14.753234,0.36050554804939655,1,dns,SH,573.8486950330926,214.88664651126288,11,2,19,5,203.0.113.47,192.168.1.5,35368,443,Normal
2025-08-27 13:15:23.753234,0.37252505756836424,17,ftp,SF,23.896121301592533,171.93882056448538,2,4,10,7,192.168.1.13,10.0.0.1,49558,443,Malware
2025-08-27 13:15:25.753234,0.016009504770462434,1,https,SF,593.2278986710203,106.76048175860315,5,3,5,6,192.168.1.33,10.0.0.12,11596,21,Normal
2025-08-27 13:15:26.753234,0.5892939266887354,6,dhcp,SF,4.033371563257617,5499.157852168481,4,3,11,3,192.168.1.27,10.0.0.11,12588,53,Normal
2025-08-27 13:15:27.753234,0.18388702716279084,1,dns,SF,313.22087357758545,284.05646606992553,8,3,12,2,192.168.1.6,10.0.0.12,49060,21,Normal
2025-08-27 13:15:28.753234,0.09131262291327465,17,smtp,S1,643.5809084472855,340.67279762929513,5,1,7,5,192.168.1.40,10.0.0.17,37843,443,Normal
2025-08-27 13:15:50.753234,0.08302837963242884,6,ftp,RSTR,755.0130084728384,12.825870346613746,2,2,5,6,192.168.1.24,10.0.0.6,34008,80,Normal
2025-08-27 13:16:02.753234,0.19792191072503915,6,dns,S0,546.0115504079653,14780.086258375213,5,5,13,5,192.168.1.32,10.0.0.18,44390,21,Normal
2025-08-27 13:16:03.753234,0.6536633307752988,6,ssh,S3,12.285049007771152,862.2286118662164,9,2,13,8,192.168.1.22,10.0.0.2,59899,443,Normal
2025-08-27 13:16:06.753234,0.14261224662952196,6,dhcp,SF,41.102504984937234,289.466789225528,11,10,5,5,203.0.113.67,192.168.1.20,22663,7458,PortScan
2025-08-27 13:16:12.753234,0.4155593848598932,6,smtp,SF,1558.6202463262841,4632.624667792458,5,3,10,3,192.168.1.44,10.0.0.3,50120,67,Normal
2025-08-27 13:16:36.753234,0.030549601449889177,6,smtp,SH,310.634060548642,14.059103284567076,6,5,7,3,203.0.113.71,192.168.1.25,52930,68,Normal
2025-08-27 13:16:39.753234,0.19391154321845763,17,ftp,SF,279.03443319865346,16.465924273359636,2,1,12,4,192.168.1.34,10.0.0.4,21045,68,Normal
2025-08-27 13:17:01.753234,1.4369493973796301,6,ftp,SF,51.384267174268274,1227.5713365818715,4,0,9,3,192.168.1.23,10.0.0.6,11107,80,Normal
2025-08-27 13:17:13.753234,0.4414743823201515,6,http,SF,16.365980611985435,1835.5904590459902,9,1,10,4,192.168.1.14,10.0.0.4,30741,53,Normal
2025-08-27 13:17:20.753234,0.07091745902783811,17,http,SF,34.40850705060027,3.6402262897621784,0,2,7,3,192.168.1.20,10.0.0.18,61574,22,Normal
2025-08-27 13:17:22.753234,0.20881028749590477,17,smtp,S0,9.211463713600686,20.601039974495,6,2,12,6,192.168.1.37,10.0.0.3,14533,443,Normal
2025-08-27 13:17:56.753234,0.07982500934925822,1,https,SF,446.31903193454167,7.182837186821138,12,4,7,3,192.168.1.46,10.0.0.2,49693,53,Normal
2025-08-27 13:18:03.753234,0.15806664833242656,6,ssh,SF,0.4213206213285986,1029.3426800504517,4,2,10,5,192.168.1.13,10.0.0.18,18546,67,Normal
2025-08-27 13:18:03.753234,0.45435291949504003,6,ftp,SF,34.615751634214256,179.71950276458696,5,3,12,9,192.168.1.17,10.0.0.13,17973,80,Normal
2025-08-27 13:18:24.753234,0.44250464513868437,6,http,SF,7681.3071043109685,372.0648949952015,6,4,12,5,192.168.1.9,10.0.0.6,39604,25,Normal
2025-08-27 13:18:36.753234,0.07767022818021799,6,ssh,SH,96.68077815754619,18.560908611055467,4,3,8,6,192.168.1.11,10.0.0.4,47632,21,Normal
2025-08-27 13:18:39.753234,0.7661740835810136,6,dhcp,SF,31.642239489675514,251.03707773940755,2,4,6,5,192.168.1.24,10.0.0.19,32836,25,Normal
2025-08-27 13:19:13.753234,0.26936450399070105,6,dns,SF,12949.280719636938,6.778176186812277,5,8,8,4,192.168.1.16,10.0.0.2,38754,22,Normal
2025-08-27 13:19:33.753234,0.14337410911391835,1,dns,SF,66.17863537025612,772.9048632394118,3,3,8,6,203.0.113.95,192.168.1.7,54949,80,Normal
2025-08-27 13:19:39.753234,0.20910775633845197,6,smtp,SF,7914.0353926428625,5421.701434755773,2,4,16,2,192.168.1.33,10.0.0.11,49576,80,Normal
2025-08-27 13:19:47.753234,0.27871497564088576,6,ftp,SF,85.08592504987261,1.588205932789007,3,4,11,7,192.168.1.13,10.0.0.10,40293,22,Normal
2025-08-27 13:19:57.753234,0.24621953752609943,6,dns,REJ,921.14954930996,2337.77246360127,6,4,10,9,192.168.1.6,10.0.0.10,10802,53,Normal
2025-08-27 13:20:03.753234,0.1998960993141958,17,dhcp,SF,14549.341038740977,121.94014366536425,5,0,8,7,192.168.1.6,10.0.0.7,59752,53,Normal
2025-08-27 13:20:04.753234,0.21091853289366236,6,ftp,SF,200.07598736838423,301.8073993107551,9,2,9,1,192.168.1.22,10.0.0.12,57633,68,Normal
2025-08-27 13:20:20.753234,0.05822542960678582,6,http,REJ,74.8223996130483,68.82510296371083,8,2,12,3,192.168.1.4,10.0.0.3,25589,21,Normal
2025-08-27 13:20:25.753234,0.5025658085936638,6,dns,REJ,620.2518912950005,17.571550207672075,12,4,8,7,192.168.1.3,10.0.0.7,8554,80,Normal
2025-08-27 13:20:40.753234,0.23410887385363713,6,https,SF,20.532873941097208,4223.734939001886,6,2,12,4,192.168.1.20,10.0.0.10,53253,21,Normal
2025-08-27 13:20:42.753234,0.04215121759072007,6,dns,SF,1850.0048989671984,42.45123105298906,6,5,13,7,192.168.1.29,10.0.0.18,56906,68,Normal
2025-08-27 13:20:49.753234,0.43593172901473504,6,ftp,SF,41.13973203562564,3242.5605513679857,7,3,12,3,192.168.1.46,10.0.0.4,43103,80,Normal
2025-08-27 13:21:02.753234,0.8084394226069528,6,https,SF,6.793916496500818,734.5035066182768,6,4,10,4,203.0.113.79,192.168.1.48,61297,21,Normal
2025-08-27 13:21:16.753234,0.8829812241952054,17,ssh,SF,122.04357264693088,93.48074785228624,3,3,15,5,192.168.1.40,10.0.0.18,40120,68,Normal
2025-08-27 13:21:24.753234,0.1381432556741169,6,dns,SF,62.06071431819656,4572.1673725125975,5,4,9,3,192.168.1.21,10.0.0.11,32510,68,Normal
2025-08-27 13:21:24.753234,0.04368704770145283,17,ftp,SF,1.0942260849576269,137.28185983277854,4,15,16,5,192.168.1.48,10.0.0.14,46221,11723,PortScan
2025-08-27 13:21:27.753234,0.21919218291727718,6,dns,RSTO,153.07804346359418,2088.8755549947537,5,3,12,5,192.168.1.20,10.0.0.11,13797,443,Malware
2025-08-27 13:21:29.753234,0.03584095215900624,6,dns,S0,16.85860362538259,1833.0563479495702,7,3,6,4,203.0.113.39,192.168.1.8,54268,22,Normal
2025-08-27 13:21:30.753234,0.8153729779578975,6,ftp,SF,60.60983565254029,11.922027375617244,9,20,14,6,192.168.1.48,10.0.0.6,27962,46531,PortScan
2025-08-27 13:21:36.753234,0.06084776823412053,6,https,SF,16.774307209391598,31.915157958886528,7,5,3,9,192.168.1.7,10.0.0.5,27753,53,Normal
2025-08-27 13:21:40.753234,0.08741301074033184,6,http,SF,559.4755057580435,100.97134654573905,3,1,16,2,192.168.1.40,10.0.0.9,42381,67,Normal
2025-08-27 13:21:57.753234,0.1565844384808134,6,dhcp,SF,144.83603803533973,105.31303586660786,6,2,15,7,192.168.1.4,10.0.0.14,55026,25,Normal
2025-08-27 13:22:01.753234,0.14494585568843646,17,dns,SF,8.109824003481833,374.0093216820966,6,5,11,3,192.168.1.6,10.0.0.4,58501,53,Normal
2025-08-27 13:22:18.753234,0.474930666931964,17,smtp,REJ,2513.408783552746,4.888759280750622,3,1,6,5,192.168.1.7,10.0.0.13,22107,21,Normal
2025-08-27 13:22:30.753234,0.18281657775006704,17,ssh,SF,278.34325658481936,136.40845802975065,5,4,12,1,203.0.113.49,192.168.1.45,19102,80,Normal
2025-08-27 13:22:34.753234,0.056176686389681575,6,ftp,SF,55.461423533041504,451.6304994746526,5,10,11,9,192.168.1.2,10.0.0.2,30210,46054,PortScan
2025-08-27 13:22:56.753234,0.09326879081366579,6,dns,SF,32.741322759312425,84.22585714973899,60,4,11,3,203.0.113.90,192.168.1.47,49046,25,BruteForce
2025-08-27 13:23:09.753234,0.21346263147526173,6,dhcp,RSTR,132.1572392223961,46.67589054209217,5,3,12,4,192.168.1.9,10.0.0.6,62604,68,Normal
2025-08-27 13:23:11.753234,0.04785840464409217,6,http,RSTR,11.883522738146583,19.406430498086237,4,3,16,7,192.168.1.9,10.0.0.4,25024,443,Normal
2025-08-27 13:23:18.753234,0.2837588696980486,6,ftp,RSTR,2084.781626381422,77.58671763267388,4,1,9,7,192.168.1.10,10.0.0.14,34364,21,Normal
2025-08-27 13:23:31.753234,0.2502386014049082,6,dns,SF,1447.7667263561389,444.1512086518788,3,1,8,7,203.0.113.17,192.168.1.10,60093,25,Normal
2025-08-27 13:23:33.753234,0.37626664197187654,17,ssh,RSTO,77.78562204176104,13.571443489997806,9,3,9,4,192.168.1.41,10.0.0.16,55799,80,Normal
2025-08-27 13:24:20.753234,0.8327603817206816,6,smtp,SH,68.23895904113174,85.54386775604347,11,4,5,3,192.168.1.41,10.0.0.13,31265,53,Normal
2025-08-27 13:24:26.753234,0.7299946189043495,6,ftp,SF,25.395635502073404,60.52144689144583,3,3,12,9,192.168.1.25,10.0.0.19,55832,443,Normal
2025-08-27 13:24:36.753234,0.8760517645231928,6,dns,SF,255.5603793398411,6.901894939251657,7,5,7,7,192.168.1.10,10.0.0.1,37743,25,Normal
2025-08-27 13:24:41.753234,0.0841982723940448,6,https,REJ,259.74301073129203,6.293683331351273,5,2,5,6,192.168.1.41,10.0.0.9,47046,80,Normal
2025-08-27 13:24:54.753234,0.04231886726312082,1,http,S1,622.5074903712324,2927.1292216708125,10,5,16,5,192.168.1.46,10.0.0.3,65142,53,Normal
2025-08-27 13:25:04.753234,0.10797980215917623,6,smtp,S3,265.5025035065857,754.9743378688567,7,2,12,8,192.168.1.1,10.0.0.12,62629,80,Normal
2025-08-27 13:25:15.753234,0.6763819281610114,1,ftp,SF,25.062067986955647,1124.0100773814765,6,2,13,7,192.168.1.9,10.0.0.12,44736,443,WebAttack
2025-08-27 13:25:38.753234,1.073238720839152,6,dns,S3,34.95467907290816,75.33997145426451,6,4,13,5,192.168.1.49,10.0.0.5,64431,443,Normal
2025-08-27 13:26:03.753234,0.5883907997529727,6,smtp,SF,199.3633591393934,199.47043705797813,4,6,11,8,192.168.1.30,10.0.0.2,48671,21,Normal
2025-08-27 13:26:11.753234,0.03496611835003444,17,https,SF,37.18999968624358,468.4501092635074,6,3,4,6,192.168.1.11,10.0.0.5,16974,67,Normal
2025-08-27 13:26:18.753234,0.8836714750370006,6,ftp,S3,2348.464753718811,3474.809827148438,5,3,11,8,192.168.1.42,10.0.0.15,63594,443,Normal
2025-08-27 13:26:35.753234,0.16516011092126776,6,smtp,SH,143.67810427163477,325.1884184604912,10,3,16,5,203.0.113.35,192.168.1.36,44725,68,Normal
2025-08-27 13:26:40.753234,0.0028061707265844876,6,ftp,S0,8.34899837578758,38.97487023655233,3,2,14,1,192.168.1.32,10.0.0.5,32764,80,Normal
2025-08-27 13:26:53.753234,0.1752306582764523,6,ftp,SH,123.78319056436736,558.4898091735605,7,0,10,9,192.168.1.13,10.0.0.18,60647,80,Normal
2025-08-27 13:26:56.753234,0.014149234519010201,17,smtp,S0,100.46779491250233,0.5115026361508906,5,2,5,3,192.168.1.8,10.0.0.5,5410,80,Normal
2025-08-27 13:26:58.753234,0.2354984365636652,17,ftp,SF,2234.305048883526,25.221353854853124,2,4,9,11,192.168.1.6,10.0.0.10,60678,25,Normal
2025-08-27 13:27:14.753234,0.12399809186781754,17,https,S2,162.43967111788848,183.30117967139086,4,3,6,5,192.168.1.46,10.0.0.2,4945,53,Normal
2025-08-27 13:27:16.753234,0.19241411163796804,6,smtp,S3,489.8815526687903,539.0287096888657,4,4,10,5,192.168.1.33,10.0.0.1,56041,25,Normal
2025-08-27 13:27:25.753234,0.28493126745335035,6,dns,SF,110.41651763220678,595.941014035326,7,1,10,7,192.168.1.10,10.0.0.17,46955,443,Normal
2025-08-27 13:27:39.753234,0.6093122264331001,6,dhcp,SF,1153.8277638921818,66.83786681169262,4,3,9,8,192.168.1.25,10.0.0.2,22166,22,Normal
2025-08-27 13:27:50.753234,0.32532546960533726,17,smtp,SF,2089.5497645575724,114.00769496671394,7,8,11,3,192.168.1.2,10.0.0.6,13312,21,Normal
2025-08-27 13:27:55.753234,0.1707742633721788,1,https,RSTR,24.03302220209393,77.1030708324136,6,4,11,8,192.168.1.12,10.0.0.9,64850,25,Normal
2025-08-27 13:28:08.753234,0.5134874635235316,6,https,RSTO,45.92941821597952,589.3405019356403,6,1,11,7,192.168.1.23,10.0.0.10,39491,443,Normal
2025-08-27 13:28:14.753234,0.7080075009321141,6,https,S3,97.31274398787757,429.54805870325526,9,5,6,7,203.0.113.34,192.168.1.29,49838,80,Normal
2025-08-27 13:28:15.753234,0.03826819298569515,6,dns,SF,938.0588478532418,122.88165988263141,5,2,5,7,203.0.113.52,192.168.1.45,46627,25,Normal
2025-08-27 13:28:24.753234,0.2277431348882494,6,dns,REJ,41.00708479274544,41.76566600124682,3,0,15,3,203.0.113.44,192.168.1.3,10387,53,Normal
2025-08-27 13:28:24.753234,0.10043711860466223,6,dhcp,SH,1.7422727181308892,323.1398448506277,7,1,5,4,192.168.1.2,10.0.0.9,24263,22,Normal
2025-08-27 13:28:31.753234,0.014461378026074256,6,dhcp,SF,749.2227370218601,179.88701207579166,2,3,11,6,203.0.113.82,192.168.1.33,43462,53,Normal
2025-08-27 13:28:37.753234,0.3312805018050856,6,ftp,S0,31.618864218010142,3029.7364495005745,9,4,16,5,203.0.113.75,192.168.1.33,47813,53,Normal
2025-08-27 13:28:48.753234,0.5958307782270872,17,ftp,SF,76.21318838866577,134.90848330462242,9,4,6,7,192.168.1.26,10.0.0.9,39696,21,Normal
2025-08-27 13:29:01.753234,0.053344473708278155,17,ssh,REJ,68.38105357905341,96.51580875501467,2,4,9,7,192.168.1.7,10.0.0.13,4637,67,Normal
2025-08-27 13:29:05.753234,0.5020548140680059,1,dhcp,S0,2.3153939366381184,28.21445626495549,3,3,11,8,192.168.1.23,10.0.0.14,53196,22,Normal
2025-08-27 13:29:09.753234,0.5760055161611063,6,dhcp,RSTR,14.08418067080783,3149.0750615279044,6,0,12,3,203.0.113.29,192.168.1.33,29215,53,Normal
2025-08-27 13:29:26.753234,0.7372123423570377,6,ftp,SF,823.6533737384418,175.16909066717818,6,2,4,2,192.168.1.34,10.0.0.17,46453,53,Normal
2025-08-27 13:29:28.753234,0.09248181939609812,6,https,SF,137.9424445466519,239.9219960528202,6,6,10,7,203.0.113.57,192.168.1.47,53884,67,Normal
2025-08-27 13:29:36.753234,0.7028754908151204,6,ssh,RSTR,1004.9610810004256,4542.671433521278,9,5,13,3,203.0.113.45,192.168.1.28,33501,443,Normal
2025-08-27 13:29:40.753234,0.11599127862000116,6,dhcp,SF,3770.588931437012,1516.215070942799,7,5,11,6,192.168.1.40,10.0.0.8,31143,25,Normal
2025-08-27 13:29:56.753234,0.2411150476984679,17,https,SF,5.6663296749365335,9.311470950559428,1,0,9,1,192.168.1.25,10.0.0.2,8912,25,Normal
2025-08-27 13:30:01.753234,0.015548285080763018,6,http,SF,76.51191475232129,1638.4444456482545,7,3,3,4,192.168.1.9,10.0.0.5,37609,443,Normal
2025-08-27 13:30:01.753234,0.013461896734298777,1,dhcp,SF,118.98517657166099,1509.437534031966,7,6,10,2,203.0.113.3,192.168.1.6,22245,22,Normal
2025-08-27 13:30:03.753234,0.3822898402598208,17,dns,RSTO,3060.856885613591,4.514933294258094,3,3,16,6,203.0.113.94,192.168.1.13,13806,68,Normal
2025-08-27 13:30:14.753234,0.17635518819230817,17,smtp,REJ,17.10776390632456,3057.188159516467,2,3,13,6,192.168.1.1,10.0.0.9,47863,80,Normal
2025-08-27 13:30:21.753234,0.08883218970953813,17,http,SF,286.1822258643313,46.667898278279864,4,4,12,2,192.168.1.38,10.0.0.9,27323,443,Normal
2025-08-27 13:30:37.753234,0.06336949517373738,6,dns,REJ,1938.1022819942118,675.5768630647727,5,3,11,6,192.168.1.29,10.0.0.3,1156,80,Normal
2025-08-27 13:30:38.753234,0.33255650929860575,17,dns,SF,880.6371068313189,53.12524766102005,9,6,12,6,192.168.1.40,10.0.0.1,51345,21,Normal
2025-08-27 13:30:45.753234,0.00012048739971895486,6,https,SF,412.6883795008278,14006.275821313106,5,4,10,5,192.168.1.2,10.0.0.7,42651,22,Normal
2025-08-27 13:30:49.753234,0.4918008881069615,17,ftp,SH,35.380556609006085,225.18677055007092,1,4,14,5,192.168.1.49,10.0.0.9,8024,443,Normal
2025-08-27 13:31:12.753234,0.02476988876584127,6,smtp,SF,1306.9760939281389,905.6852218770141,4,3,6,8,203.0.113.67,192.168.1.38,32184,53,Normal
2025-08-27 13:31:15.753234,0.06376852654786613,6,ftp,SF,5.974662826505813,202.57042707435707,5,2,3,3,192.168.1.49,10.0.0.11,19995,22,Normal
2025-08-27 13:31:16.753234,0.14644363008008562,6,ftp,REJ,404.6684998772499,18.133348686559764,2,3,9,3,192.168.1.36,10.0.0.6,61866,25,Normal
2025-08-27 13:31:33.753234,0.19899423723483955,6,dhcp,SF,4.644820951959844,124.9370598982684,8,2,14,3,203.0.113.73,192.168.1.19,15730,443,Normal
2025-08-27 13:31:37.753234,0.1315492169500648,6,smtp,SF,5289.969288832955,8.93396559335201,7,3,11,10,192.168.1.38,10.0.0.4,46941,68,Normal
2025-08-27 13:31:50.753234,0.11601309931885354,6,smtp,SF,14.94484412727632,268.7622330636894,7,3,13,4,192.168.1.37,10.0.0.2,2336,67,Normal
2025-08-27 13:32:44.753234,0.9965718179320339,17,http,S3,58.98022752417415,98.06409569701437,4,4,11,3,203.0.113.30,192.168.1.20,17878,443,Normal
2025-08-27 13:32:45.753234,0.30781467195872014,6,https,SF,4157.45144250537,9.233636320519965,7,3,11,5,192.168.1.36,10.0.0.8,5039,443,Normal
2025-08-27 13:32:47.753234,0.007113561877305004,6,ftp,SF,364.1111803387845,59.98454361319305,7,3,9,8,192.168.1.6,10.0.0.14,64136,443,Normal
2025-08-27 13:32:52.753234,0.1687282731268868,6,https,RSTO,34.717084990772996,16.99851247235038,4,2,12,4,192.168.1.41,10.0.0.2,61626,25,Normal
2025-08-27 13:32:53.753234,0.6238533426160943,6,https,SH,188.74338145683004,59.41973542522902,5,3,13,4,203.0.113.43,192.168.1.47,11365,21,Normal
2025-08-27 13:32:54.753234,0.1076272130997322,6,dhcp,SF,266.23758387741015,109.73873521028898,3,4,10,4,192.168.1.43,10.0.0.13,23974,22,Normal
2025-08-27 13:32:55.753234,0.029799068590639535,17,ssh,SF,345.75153261250443,633.8543387130455,7,4,7,5,192.168.1.36,10.0.0.9,25732,25,Normal
2025-08-27 13:33:06.753234,0.4261226350227582,6,http,SF,97.44519226645411,25.647042033766773,4,3,12,4,203.0.113.98,192.168.1.34,63551,80,Normal
2025-08-27 13:33:15.753234,0.2794318430211609,6,ftp,SF,77.92112042636475,28.593923107103322,6,2,16,7,192.168.1.41,10.0.0.17,53011,67,Normal
2025-08-27 13:33:22.753234,0.25340912907046664,6,dns,S0,587.0026823667748,293.2804539949208,9,1,6,9,192.168.1.27,10.0.0.11,4882,53,Normal
2025-08-27 13:33:31.753234,0.016519559600910543,6,smtp,SF,89.46506170132609,167.68541231549943,7,8,5,6,192.168.1.43,10.0.0.5,4087,22,Normal
2025-08-27 13:33:40.753234,0.045420990626858136,6,smtp,SF,17.32632794358846,666.816232027984,3,5,14,1,192.168.1.11,10.0.0.12,20259,67,Normal
2025-08-27 13:33:41.753234,0.29229467092513456,17,https,S0,78.95039714333906,98.3974096824378,5,4,14,8,192.168.1.43,10.0.0.18,8948,443,Normal
2025-08-27 13:33:48.753234,0.06989144684983387,6,http,SF,142.6256186582324,446.8182759026729,3,0,10,7,192.168.1.11,10.0.0.17,14195,22,Normal
2025-08-27 13:33:50.753234,0.21039619561647824,6,http,S1,296.3626031197702,0.4492684726420205,6,2,7,2,203.0.113.92,192.168.1.35,60031,443,Normal
2025-08-27 13:33:55.753234,0.2361593589386043,6,ftp,SF,219.59244381724133,34.18806497070955,6,3,10,5,203.0.113.98,192.168.1.49,7551,67,Normal
2025-08-27 13:34:01.753234,0.10001612011027272,6,ftp,SF,10.588992471229616,158.68890246439236,5,3,10,5,192.168.1.14,10.0.0.5,27828,67,Normal
2025-08-27 13:34:02.753234,0.8894163707581633,17,https,RSTR,402.18784170921845,119.29452910354715,12,4,9,4,192.168.1.14,10.0.0.2,45724,25,Normal
2025-08-27 13:34:19.753234,0.5544305860718038,6,https,SF,9782.108343159036,198.43939208420792,30,1,8,6,192.168.1.33,10.0.0.17,27031,443,DDoS
2025-08-27 13:34:22.753234,0.38444358639106646,6,https,SF,48.22610293182629,862.9980169809024,8,1,9,6,192.168.1.35,10.0.0.10,56514,80,Normal
2025-08-27 13:34:39.753234,0.02436102088898969,17,ssh,RSTO,964.1412129434735,51.756205180398126,2,6,12,5,192.168.1.28,10.0.0.16,33412,80,Normal
2025-08-27 13:34:40.753234,0.033658484956226406,6,http,SF,34.94594114682277,270.6812093327147,3,2,10,6,203.0.113.82,192.168.1.32,31488,443,Normal
2025-08-27 13:34:59.753234,0.2036439293634052,17,https,SF,5271.05172886501,93.05371000883673,7,6,8,9,192.168.1.40,10.0.0.13,24100,443,Normal
2025-08-27 13:35:12.753234,0.05256089195044927,6,dhcp,SH,4338.374203042886,376.505207124448,3,1,11,9,192.168.1.36,10.0.0.8,10701,22,Normal
2025-08-27 13:35:17.753234,1.1486558223529852,6,http,S0,1114.8137158031543,394.7590212574368,5,3,6,1,192.168.1.18,10.0.0.9,32500,21,Normal
2025-08-27 13:35:21.753234,0.051777993249118685,17,dns,RSTR,38.6505580457682,16.421905941242084,7,3,12,3,192.168.1.37,10.0.0.16,51906,21,Normal
2025-08-27 13:35:23.753234,0.20051754296058297,17,smtp,RSTR,467.232933450597,295.2092339222246,3,3,10,6,192.168.1.6,10.0.0.8,1063,80,Normal
2025-08-27 13:35:27.753234,0.13582412241147448,6,smtp,SF,254.00785154043896,485.85881364213645,8,1,12,1,192.168.1.13,10.0.0.3,29716,443,Normal
2025-08-27 13:35:49.753234,0.30598449404935396,17,http,S0,35.058168637607096,198.8780701350153,1,20,9,2,203.0.113.42,192.168.1.23,8265,44992,PortScan
2025-08-27 13:35:56.753234,0.04144653127623173,6,dns,S3,1259.682432821192,314.48046189769025,2,3,14,3,192.168.1.46,10.0.0.11,11231,68,Normal
2025-08-27 13:35:57.753234,0.16880226276466953,6,smtp,SF,148.32373242768878,206.84885457697888,6,2,14,10,192.168.1.11,10.0.0.17,58783,67,Normal
2025-08-27 13:35:59.753234,0.09635305667055587,6,smtp,REJ,1.1012447440213158,31.173570709987455,6,1,10,7,192.168.1.32,10.0.0.9,30376,53,Normal
2025-08-27 13:36:23.753234,0.6561121005819884,6,smtp,SF,2853.3339817236724,58.37104050367632,1,1,7,6,192.168.1.30,10.0.0.9,38750,53,Normal
2025-08-27 13:36:25.753234,0.012429689257268015,17,ftp,SF,3038.0616878167743,208.3583173254563,6,10,11,3,192.168.1.44,10.0.0.3,47333,32452,PortScan
2025-08-27 13:36:34.753234,0.7350732954161391,6,dns,SF,130.5787771509882,126.63497920467914,6,5,11,5,192.168.1.19,10.0.0.17,49191,68,Normal
2025-08-27 13:36:42.753234,0.5369179106088875,6,ftp,SF,513.2756945754645,39.65999416378027,8,1,9,4,192.168.1.11,10.0.0.14,46147,21,Normal
